"x"	"y"	"r"
2	18	0.422901606265228
2	11	0.323010846188666
2	19	0.505159585134003
5	57	0.976534344512439
7	97	0.254249082380007
3	91	0.414994842088214
8	91	0.481777914783973
5	93	0.224393156201248
5	96	0.325287222319099
6	91	1.20927075048623
1	93	0.957428644317152
16	14	0.222906071512869
13	45	0.492221024573691
18	69	0.601153994321202
14	79	0.459605571037092
11	71	0.978047860830731
16	75	0.30681750711696
12	86	0.213285708884318
21	17	0.449053516444571
25	14	0.361733284213408
25	27	0.61881945697232
24	34	0.71298606911729
27	34	0.288927267360831
27	33	0.292873311617147
24	36	0.697561697799365
21	33	0.714121187473963
29	34	0.525626864348527
27	31	0.795238859735906
27	38	0.907788899774461
27	77	0.603792914497315
32	15	0.815874301339465
37	16	0.564711493347718
38	22	0.732803103220751
35	22	0.511687948076014
38	28	0.290047165414186
33	39	0.528972087379973
31	45	0.703239568210822
35	46	0.323463305655743
38	77	0.273151271332183
39	77	0.439651656577029
48	9	0.564540717938377
48	6	0.76884109001775
41	5	0.287721688886462
43	17	0.342237745525471
49	12	0.595590805522761
45	48	0.869632614275324
49	58	0.625824280717845
53	38	1.08126181758284
59	35	0.417733290148017
59	38	0.321054229065444
58	42	1.0490632688959
54	52	0.461948165415079
59	51	0.403184176367482
52	52	0.422237300093896
54	59	0.644483406285002
59	59	0.422110744725069
52	57	0.811681584457559
56	57	0.58601139201893
58	54	0.392585170899248
58	57	0.251867977874514
53	56	0.564260662516035
51	63	0.319602879714713
54	78	0.815764862515488
54	98	0.366756996267195
55	99	0.1411971592706
62	8	0.193087007691208
63	3	0.612595676078397
61	68	0.439489071186384
68	88	0.391957111350635
66	83	0.486863464569396
67	84	0.446451733106533
61	91	0.645259037312576
69	93	0.258005742527298
71	4	0.150443890755834
75	5	0.419071024341977
79	9	0.238429960141706
78	19	0.880601410804182
78	37	0.339352239067729
72	49	0.962915936497703
79	63	0.412507019280327
83	55	0.889613331821777
85	77	0.286775361503319
88	75	0.571633708282981
81	72	0.597433105515408
94	3	0.393082253284503
96	2	0.200521533518412
97	9	0.337596111387666
92	15	0.682070848160139
91	12	0.804042298567136
95	36	0.338399245644257
94	32	0.282289882023794
96	33	0.325242436646517
94	34	0.395164467321279
98	35	0.209053029170532
96	37	0.610618888678066
97	34	0.345169910720682
92	35	0.443906417042329
97	41	0.444941650112866
93	73	0.392588612853252
91	82	0.815257590935205
