"x"	"y"	"r"
7	12	0.445224035366813
8	16	0.8096893504027
3	44	0.644694705616112
6	41	0.360116832539447
7	55	0.546962734054217
7	68	0.262914914847631
5	79	0.352537639334798
9	73	0.399938529316281
3	96	0.570286232633759
14	48	0.415389548719102
12	47	0.342659866994713
12	53	0.875599699811341
16	58	0.660587215434463
12	61	0.199945763948201
11	75	0.551265575490141
12	77	0.433487972248356
14	75	1.15365696799416
12	75	0.437308447150912
19	76	0.153251784659702
19	78	0.710305176379721
15	72	1.3249813487441
12	71	0.473368045378917
19	71	0.427151264462705
17	75	0.380415349054138
22	86	0.478821413147
25	82	0.321628536535628
24	86	0.375610918500075
29	98	0.622366261086281
28	92	0.365002773292122
33	63	0.633109538460856
36	68	0.678973222337684
39	72	0.342405975809896
36	88	0.238997359968197
41	3	0.375883749928147
42	18	0.230395150335352
45	39	0.660142510817067
46	32	0.766245296905228
43	32	0.534214237333529
43	45	0.452447202192643
49	44	0.346330400659888
45	98	0.421909784683839
54	18	0.16771883212217
52	22	0.51799386330391
58	26	0.213409212751989
51	22	0.222021356457319
56	22	0.957078474559036
56	26	0.493448907666609
56	41	0.755397949293559
55	43	0.500435102177286
58	48	0.239055240950867
55	47	0.199945085368634
56	55	0.511576417438498
52	62	0.428989476620539
54	74	0.21172753472928
58	95	0.715920518845909
63	18	0.24656947179289
69	41	0.360974581932067
65	54	0.60086575760018
64	75	0.696008692744955
65	91	0.507159949021065
64	94	0.18469305010435
68	93	0.857987907326231
65	96	0.199135347466703
72	32	0.669599521080556
78	32	0.15336516126232
79	33	0.242115181116821
74	36	0.454325566343887
75	37	0.403062546781775
73	42	1.70211779683012
76	46	0.459734004454693
73	47	0.748786161715454
77	41	0.268703241455057
74	67	0.665867856879531
71	68	0.577833681529964
78	68	0.63597461131234
76	98	0.575285712545535
75	97	0.357407413078626
87	4	0.43038193276862
86	15	0.281763895777654
84	29	0.684918752189481
89	25	0.316581053901778
82	26	0.462133553677216
82	27	0.463977774064965
83	24	0.999902897596497
88	39	0.506388640728857
81	38	0.550017866174192
81	35	0.366679329479792
85	34	0.338482659603797
82	32	0.479327249034168
81	54	1.20879309756912
95	36	0.352570252633842
91	63	0.54065052410808
98	65	0.263831903432663
98	86	0.327922881387158
97	82	0.373438626577526
93	86	0.676625221720377
92	85	0.156903241205005
97	85	0.397853238831383
97	89	0.363523942618808
96	97	0.95487634283083
