"x"	"y"	"r"
18	87	0.842909808996627
19	84	0.468311997834033
15	99	0.682875912842612
11	91	0.161026301244903
23	2	0.466912384023044
28	13	1.06007139965485
26	25	0.379348247696625
26	28	0.599472067916086
25	29	0.284728789712145
25	33	0.420228952335069
27	88	0.308494767120594
21	88	0.354279481951625
24	82	0.443684323547403
24	89	0.549881347707216
35	32	0.570507160322612
31	37	0.387599819958406
38	35	0.674227903053481
31	33	0.551131651068573
35	34	0.26559253081696
37	38	0.434020633212315
31	31	0.397188178676892
36	38	0.274516963311312
37	37	0.448028074764371
31	43	1.20086931576472
33	45	0.240646228660005
35	59	0.330972139532757
36	68	0.449546740166254
33	67	0.435078128667793
33	62	0.778264512945156
32	65	0.567998406148452
35	63	0.212103314281007
38	69	0.729396597321763
37	66	0.654191953372169
32	61	0.626724535379663
35	69	0.93480895386714
34	68	0.38269693302646
33	68	0.440919212966798
39	66	0.207762738437999
31	66	0.788082581426371
37	61	0.710239666689603
31	68	0.591659828595819
34	66	0.10972604231512
38	67	0.245804773491628
34	63	0.276524511283498
36	64	0.685538449671135
33	93	0.862919034413202
31	95	0.49922279241504
31	92	0.221726734860008
36	92	0.495445878205443
39	93	0.680273931989262
49	8	0.50030062690702
45	52	0.965698956351743
46	56	0.218640026866607
42	53	0.541376768728315
58	25	0.474426269411599
55	21	0.626589157305517
51	28	0.776942660415941
52	22	0.300109886370604
52	37	0.129208123383857
59	37	0.576089619764724
58	35	0.153265100985394
59	34	1.08642247817023
57	32	0.322101556585184
56	35	0.241323116764364
52	33	0.380264630679937
54	39	0.728762441794242
56	37	0.696666934975426
59	59	0.604455274079702
61	6	0.101266920858372
67	7	0.454149844315481
68	5	0.334033716544333
67	9	0.351164930712145
62	5	0.387720891173367
65	7	0.661779484541388
65	5	0.900670823809807
68	6	0.211379010872349
61	8	0.378235568279839
64	4	0.257839672548451
62	1	0.600086151540916
67	26	0.755011700281809
65	28	0.197379837947853
78	56	0.449217383124499
71	55	0.415993853558418
71	96	0.32488587054237
88	1	0.423901088629325
82	46	0.26660995550584
87	67	0.540615346228593
82	77	0.256927952133171
88	88	0.322099587245335
85	85	0.615544726840642
96	11	0.417191651729084
98	12	0.564625212117954
98	11	0.393128984017487
93	17	0.322871898395144
94	13	0.629102745119046
98	59	1.19261574077506
93	52	0.267379377393505
94	75	1.59958593438045
96	94	0.372434008156273
93	92	0.409914470749035
