"x"	"y"	"r"
2	19	0.449151926923058
8	29	0.188727841116001
16	15	0.292717303930729
17	13	0.268378212801285
13	12	0.257451716253698
15	11	0.372818631388962
12	13	1.10302204949978
18	13	0.389727444455525
18	17	0.40442064154643
17	18	0.6812986180533
11	25	0.637174100117493
11	28	0.220528688514822
19	28	0.513938333040872
16	28	0.187076352809116
11	44	0.601676030035242
11	42	0.889849598788435
14	46	0.483292387399225
18	49	0.697628536846769
18	45	1.4397859269692
11	83	0.640378032713026
17	81	0.725713040449417
25	5	0.518925450570058
22	42	0.741273387288762
27	78	0.452629930134457
23	89	1.10004331363197
28	89	0.677470052097166
29	87	0.534722624487305
23	95	0.548158201889616
29	98	0.367593336579014
21	95	0.656994120792757
39	14	0.381805301013859
34	19	1.12905626980962
33	27	0.291595772506728
32	25	0.316944708509417
36	28	0.813102902951959
35	31	0.271424021912025
34	34	0.226672848995985
34	32	0.59295821738566
31	46	0.302002020328282
33	49	0.496482207732248
38	42	0.277895205268377
32	58	0.637860381305705
45	1	0.710874384426645
49	9	0.33688402628927
41	6	0.380187511049607
42	7	0.651761621408258
44	9	0.400097679783541
45	15	0.497611503454881
43	19	0.311820367219174
44	13	0.781151586502001
46	41	1.01438189523729
41	51	1.1651728495744
42	53	0.444620548115923
41	56	0.516765496096373
48	57	1.00221625810942
46	57	0.309345409887564
44	67	0.408631912946815
45	72	0.452003918016118
44	71	0.386775730063655
47	79	0.387312390769617
45	76	0.572401621892635
58	39	0.398116322237705
55	38	0.466823516223815
55	33	0.615630462205532
55	47	0.362580236613233
59	45	0.24849328877052
58	79	0.579192707776896
52	89	0.242409498039356
67	11	0.482136534689043
61	17	0.781817273744257
64	24	0.466628116286341
67	23	0.216447386874809
74	45	0.406504045161978
76	46	0.316216549753424
73	46	0.370221980944569
76	49	0.493310432588573
72	79	0.482560328130525
77	78	0.248759661064897
73	84	0.214095575391909
79	87	0.742891158670615
79	84	0.31849173413823
76	81	0.332370640455372
76	89	0.360605102758406
72	85	0.350614084910185
87	2	0.553285380025518
89	6	0.49286285035841
86	73	0.575955010414472
82	78	0.773975854505061
82	76	0.522597965844838
84	79	0.381531941416206
86	86	0.653256276309826
91	4	0.227198557800997
91	1	0.405421500723533
96	7	0.676030840459718
94	41	0.53134656145117
99	43	0.534055321210667
96	46	0.2024920663592
92	43	0.43805583762981
95	55	0.401583311879133
92	58	0.719677811855852
