"x"	"y"	"r"
5	14	0.32393064548245
5	11	0.342057755959329
3	15	0.749992413449435
1	15	0.62443599679041
9	16	0.776494173455375
9	21	1.01555087278425
5	41	0.412477741118526
2	48	0.554876558217184
7	42	0.442179387104737
4	58	0.217904036989509
1	51	0.668504718068849
7	73	0.922423373992402
8	71	0.813586127830272
8	77	0.426808241429885
2	76	0.793330109192663
7	87	0.657909319777134
1	89	0.545744966061871
19	15	0.592333579424939
16	14	0.584311553495037
11	12	0.652279860525615
18	22	0.591765593939179
11	56	0.367697458151463
16	52	0.283219854547008
13	51	0.716414754983096
16	53	0.276339478771708
18	57	0.306395814292584
19	57	0.363419104949783
18	62	0.881314016676213
28	51	0.225346679702538
27	75	0.823312796630816
26	77	0.334088868492091
27	81	0.517453355610221
22	96	1.2169736271107
25	91	0.537583474972182
32	1	0.284139790728094
36	8	0.420615040471426
31	34	0.176590097959453
36	54	0.228994839397472
33	58	0.49913751409676
31	52	0.343654773399533
38	61	0.362878878146418
37	63	0.715653746695645
34	84	0.277337717511166
31	81	0.456794052598163
45	23	0.526263923881923
44	38	0.947588145898992
47	48	0.41633463377172
44	46	1.17384360005703
48	44	0.276474499337618
47	44	0.362472519109388
42	44	0.198473285717443
49	68	0.435212202709484
49	62	0.297375780704615
46	65	0.308539472501704
44	88	0.626344211384244
42	83	0.412280678866208
44	87	0.190729266994262
48	98	0.591063576360547
59	22	0.41778241193743
52	31	0.408831504166573
51	94	0.708970786731573
66	74	0.297207233545853
64	75	0.587140635007827
64	71	0.354224538543784
72	18	0.397739832175705
75	27	0.444616757557589
74	28	0.391933100181272
72	23	0.545714671914141
76	22	0.24246122610873
71	24	0.57718080639192
78	22	0.808367534592925
72	25	0.180384559672983
77	29	1.04589544738831
71	28	0.683637528868872
78	82	0.171096610210995
75	84	0.763751817167032
83	1	0.195765786633234
89	1	0.587208942475951
84	9	0.149003497983552
88	4	0.186585612289777
83	7	0.654539863167076
81	11	0.282018827195526
86	27	0.42043289361448
83	35	0.388829592643985
89	63	0.481113145813515
87	62	0.581896149143474
81	97	0.214894611998893
88	93	0.164675757204682
81	94	0.513802131866883
87	97	0.67150161621636
89	93	0.772440372441608
95	54	0.361834728060346
96	58	0.260633350286565
95	59	0.549118044107573
95	51	1.48426888722567
92	57	0.249916179204377
94	53	0.526293374165095
91	61	0.638256460638968
95	62	0.278744988805619
95	65	0.70182618461778
