"x"	"y"	"r"
5	12	0.507296871069057
3	13	0.379892319082961
9	16	0.348841677097728
9	18	0.258358537613538
7	16	0.311603468043976
4	15	0.647460164385271
4	12	0.294453101362061
5	14	0.35981477783737
2	15	0.571683971727138
5	23	0.710287262989391
5	67	0.778543611219079
5	69	0.335320429914218
2	83	0.714095835560241
1	85	0.94771334592375
5	95	0.790285640733174
12	12	0.424526926044437
14	28	0.372171087209875
12	37	0.681533004638076
19	55	0.989936495517843
14	78	0.306827013197739
15	74	0.562397410839874
16	76	0.344843588692741
13	95	0.35932378865899
15	99	0.639388913334137
12	98	0.743095838853136
23	1	0.549581155538327
25	26	0.333108305653863
26	38	0.195040244482593
21	32	0.2765786566235
22	64	0.756377583986587
22	78	0.650914621206602
26	71	0.384823111857348
28	75	0.104720478985972
21	74	1.09826129510896
21	78	0.248516783345159
25	74	1.21080628536618
22	71	0.474200005499318
28	78	0.448587658345919
26	72	0.16817905095216
28	72	0.709509131642007
25	78	1.31913300616684
22	83	0.500819992299866
39	7	0.365406361450789
35	4	0.585537343814171
38	9	0.353121099168225
34	24	0.606984944207815
32	21	0.410195108632496
32	28	0.933345816060638
34	21	0.282488651020951
38	24	0.62990594263108
31	81	0.309945615729716
32	94	0.140539472136716
37	91	0.595194376204733
44	5	0.678569084656491
46	17	0.566372542691645
44	19	0.323031931772685
42	11	0.296691129139043
49	64	0.207563196889409
45	66	0.309605659398962
47	87	0.445353541362834
46	99	0.971567740436836
42	91	0.453179270911613
42	93	0.395412684763465
41	92	0.458030731627748
53	9	0.151095783888275
59	68	0.214967979658325
52	69	0.340318685838066
56	78	0.512939403552014
58	77	0.561294317124533
52	75	0.41825065986408
52	89	1.06547933786147
59	86	0.557025695633185
51	82	0.736543625411237
54	82	0.666032585495783
53	81	0.625587093221638
53	96	0.427144223040081
52	92	0.554360318908494
65	26	0.283635424927022
63	24	1.16557639460327
75	8	0.210042445855993
78	5	0.515257340063823
71	11	0.291389750024173
77	39	0.86797344526771
76	57	0.530791454318211
73	54	0.415533453338491
78	76	0.398592273085514
82	5	0.404438151431981
88	6	0.511830829618871
83	61	0.311676379472397
85	79	0.702150936952979
88	81	0.507902661459445
83	89	0.133526206146952
81	99	0.414662986128496
87	96	0.238957338037346
96	38	0.296375923922708
93	42	0.671075055232968
93	44	0.372074587875789
96	48	0.728416159838889
94	85	0.400874108721683
93	92	0.238457272071834
