"x"	"y"	"r"
8	14	0.709289717782177
6	12	0.93371609454549
2	14	0.288784518900185
2	25	0.25544922393647
1	44	0.348358999080342
6	42	0.642112575890927
4	46	0.512537467916429
1	47	0.568565387116316
7	41	0.372400048061548
2	48	0.763283454276431
6	49	0.649877836086686
2	42	0.335150782310546
1	77	0.142810584253525
3	79	0.510621126795225
3	77	0.714852142724245
1	72	0.164175130836984
5	77	0.343067255693847
3	73	0.460522895636008
9	78	0.746274781491571
9	96	0.375681374272869
19	7	0.397624476196427
12	13	0.520171808456652
19	17	1.66484761256903
15	34	0.44983578072894
11	35	0.230505257917526
11	34	0.487895383309208
12	36	0.402358144182726
13	35	0.31228194258809
19	36	0.298080275136938
18	33	0.464588664047783
12	34	0.42801046687594
19	35	0.215919486446281
18	39	1.69233878755802
16	35	0.688612510210857
13	31	0.49718323381649
12	38	0.588042114689133
13	61	0.234191336000365
17	67	0.385040700718131
12	65	0.187649486220868
24	2	0.461740784729684
23	29	0.315725690854636
23	24	0.934841805079384
28	22	0.532740376761685
24	28	0.26616255140335
21	21	0.311354564945926
29	59	0.524707188100599
22	68	0.866318573354891
29	63	0.515906606999962
22	87	0.983494382256343
26	91	0.37940028797038
35	15	0.348834577159898
39	32	0.63161870351652
39	46	0.155800528122722
33	46	0.334130451259183
35	75	0.481320485607997
42	58	0.217452720148609
51	34	0.19524465575688
52	34	0.347978026449486
52	68	0.424873671387611
53	66	0.696673130210023
58	74	0.565521096674965
52	78	0.960269302883779
53	79	0.138939512130653
62	13	0.222494046711532
64	24	0.497610155258091
62	23	0.353966999457911
69	47	0.278126783540277
63	44	0.771938720713976
65	47	0.2541418136226
64	62	0.0736259046263432
67	75	0.855314209388326
72	16	0.501418637854628
74	13	0.421758091782538
76	31	0.367191214665176
73	49	0.378125004038496
71	46	0.319361296400923
79	42	0.318369913467979
89	2	0.33484976986313
82	7	0.609452245523935
87	11	0.287458560528388
85	48	0.344385697642873
81	44	0.251292159186384
87	41	0.433490859715154
88	43	0.310102504674328
89	66	0.661541009225781
82	77	0.303807945165962
98	16	0.383874289442483
91	15	0.764995680615768
95	33	0.796646178967248
92	36	0.851214304413676
94	58	0.517262425327427
94	52	1.287082274001
91	56	0.327417132162559
91	51	0.297792122527427
93	55	0.544457632399143
97	59	0.143135860281047
99	53	0.729162306329281
98	54	0.476881286044354
95	61	0.485736744491651
99	68	0.686104567556411
