"x"	"y"	"r"
8	15	0.418950112404783
9	19	0.800525372758176
9	13	0.730316905018003
5	13	0.387491765179355
1	19	0.632452475938832
3	25	0.661159656580578
2	28	0.294828075855947
3	39	0.547161657511142
9	34	0.370460381894307
3	31	0.199807461211751
2	57	0.28725612730721
7	73	0.560911330574158
9	71	0.339717409231657
2	77	0.480638533099503
7	82	0.69466510672967
14	6	0.264651197093329
14	29	0.316395968514975
17	25	1.02887635315754
16	28	0.382550392241489
17	23	0.523339345232708
12	24	0.607593258030724
13	42	0.865970679950573
17	49	0.484682314681613
15	65	0.588669539650294
18	71	0.242391065443477
11	91	0.828882936182641
24	35	0.485046829830079
29	32	0.259219360797841
23	38	0.423698155567666
25	32	0.594867158722654
29	38	1.32688441464482
24	38	0.561026012974855
24	34	0.405496905015166
27	33	0.148339075983766
29	57	0.401777479567819
27	53	0.81569180868491
24	56	0.374166583365818
21	65	0.295273761703271
22	71	0.269749859913432
24	77	0.799476839991777
34	24	0.590689355359523
31	44	0.359717331183604
31	41	0.484650846101417
38	85	0.910100834462358
36	88	0.475427289208336
41	9	0.381684224389304
43	21	0.632096523266986
49	46	0.47537450451748
42	63	0.829999243079522
42	69	0.42903517675357
45	86	1.12593712963456
43	81	1.25802310490347
48	88	0.759463116370244
55	28	0.241882015121234
57	21	0.53889832991791
55	59	1.0034330308521
58	59	0.153052307766347
59	54	0.247484750981472
56	53	0.191251464956989
58	53	0.382630650230015
59	52	0.469758475281349
53	57	0.467562737375903
53	62	0.512130782742917
56	76	0.376092069221696
52	95	0.540567336373568
61	65	0.141062933453839
66	67	0.543224730853479
65	63	1.02029331824998
65	66	0.65757440340733
61	63	0.52915861291972
62	62	0.254352929916489
68	73	0.255028233474423
75	3	0.270714095679158
76	25	0.569177616470096
73	22	0.468933208438377
75	21	0.614125510322327
77	46	0.327135294093149
74	47	0.701924619238272
75	46	0.479437334917055
78	59	0.199142634372999
73	52	0.302424976265338
75	89	0.188984098882516
88	39	0.398067920230364
81	36	0.791173055014771
82	52	0.38560353309961
88	55	0.239396991959837
87	77	0.322542371347919
83	73	0.355638359963985
86	72	0.358057237095117
84	74	0.264971751230863
85	76	0.274085984833593
89	73	0.220425782338562
92	25	0.469120531372159
91	24	0.230855838284462
93	47	0.979325411772606
94	41	0.786216766147169
99	47	0.547670548251822
95	44	1.04685180066307
91	55	0.27939741070743
99	65	0.302761518451398
