"x"	"y"	"r"
2	1	0.73690421073423
3	14	0.230111826017346
3	27	0.380410586758496
9	57	0.551559945835949
3	64	0.456219574291786
9	78	0.307354010773734
3	74	0.366008646303909
3	86	0.210897429591784
7	89	0.625280082400286
4	94	0.688314539865233
15	3	0.375821110562286
13	7	0.456105924198656
18	6	0.372663927124504
19	25	0.446618936853474
19	56	0.352692123222376
17	54	0.336270668193706
17	66	0.988981234600471
11	67	0.501657682059344
14	66	0.51305459547965
17	69	0.482713031469603
18	79	0.450336897618993
19	72	0.578080394622732
13	89	0.550000031004072
25	36	0.352850115285033
24	32	0.512772696839932
25	47	0.257062071402887
22	49	0.414093826068863
28	45	0.352024322646149
25	58	0.55000399189165
29	66	0.7461774625506
26	66	0.472882337665236
22	68	0.387706868814867
21	73	0.447925022729263
36	12	0.628504700031808
32	18	0.367727684162204
37	53	1.00954895363134
32	53	0.0942490115434663
39	58	0.605934826586157
33	56	0.305792418739687
34	67	0.248474008428762
39	91	0.297939530658561
32	94	0.526456596202386
48	3	0.682192039219808
47	13	0.579315996288211
43	17	0.489733786751008
57	17	0.293736070922996
52	16	0.22900445649172
59	25	0.564099249776397
59	36	1.1716506762374
55	68	0.692411172701192
65	16	0.384691390203074
63	19	0.615624444648971
66	15	0.423713430695735
67	14	0.892025740614279
62	15	1.0283404379863
66	16	0.334448797767451
69	18	0.661415872571774
63	18	0.282300381686403
62	18	0.702515068204429
62	11	0.245636185446867
65	12	0.552149580564515
64	13	0.83998751445613
66	11	0.358866313665942
64	18	0.66171887224968
61	11	0.306088516875624
67	17	0.614658392647291
61	13	0.378027564724229
66.3940707867885	12.3024900779457	0.528716193400938
69	34	0.234551647239703
67	37	1.04631027603599
61	36	0.13412039052459
65	46	0.334344244498392
65	58	0.299841339743001
65	52	0.691154161941906
62	64	1.36618659727349
66	81	0.18847660782
62	92	0.997206684091247
78	6	0.289406882700523
72	25	0.421986589734245
79	52	0.52352355324236
73	54	0.606386763157065
76	59	0.507185954422122
77	54	0.314753774147679
76	76	0.24029349268478
87	36	0.384126135677577
81	39	0.505647039959606
87	31	0.225951276509742
81	46	0.322240455083257
88	62	0.518200643124986
83	98	0.288178815910265
92	8	0.821246079960911
98	4	0.402843971230214
99	3	0.653668096284734
93	42	0.593554203274543
95	72	0.284066942097779
98	75	0.6377857030472
94	83	1.22415128138343
98	86	0.796688888787513
97	87	0.330753630068322
91	93	0.662834827245355
