"x"	"y"	"r"
4	9	0.537068944645995
6	18	1.04518596248829
9	47	0.703944850628158
3	47	0.361202145374438
6	42	0.400740722009499
9	49	0.223631212469147
9	45	0.487691318609009
8	49	0.207610780504643
1	57	0.17052776730947
5	85	0.556118387186991
2	85	0.214852168488604
9	83	0.223623880695648
2	81	0.271668391769204
9	84	0.354968185990251
18	4	1.36665130712348
19	7	0.716429077125463
16	8	0.338009061139271
16	6	0.786492282014084
13	3	0.794341477819329
18	9	0.231245962100555
12	1	0.287865546939734
11	6	0.843634223891067
18	56	0.495702052037192
12	67	0.794901649060367
11	69	0.354073868082728
17	65	0.261129022578018
16	66	0.48133154643228
16	77	0.641567844174021
22	3	0.537685637947287
28	39	0.374549725596753
29	36	0.704517940190354
22	32	0.896069928357495
29	86	0.53666262003519
29	99	0.473267541956116
22	99	0.257491577515386
24	99	0.243155250236565
21	94	0.456444825517097
21	97	0.252325575561228
37	31	1.42890649211368
37	37	0.671990335501667
34	33	0.633575277459276
37	35	0.301167755912551
38	35	0.519505937291475
32	43	0.447712878945887
46	42	0.402761354142289
49	46	0.233279953410702
43	51	0.383757735828466
52	7	0.482067963376276
54	15	0.840327993288849
51	15	0.808761588829334
55	13	0.400297909702943
52	14	0.324640615734744
57	11	1.24270203240921
55	16	0.192367846413043
53	19	0.483193799495412
52	11	0.917647139034765
58	49	0.412925523748326
54	41	0.380341771373912
53	47	0.305341612397834
66	7	0.701221502683936
66	4	0.511015129824119
61	8	0.196100871458715
68	39	0.866824855418404
69	56	0.516718543436549
62	54	0.757279802128001
62	77	0.851936085728463
63	79	0.667141300029938
65	78	0.47060740676725
71	1	0.323785552903399
73	14	0.479789098291889
74	17	0.288215205832576
73	13	0.443565107899137
73	19	0.794184779409658
71	12	0.273734261614787
71	17	0.431916440025578
74	51	0.380012967619797
73	57	0.54336829687694
74	55	0.378798607734981
73	65	0.272948578673337
72	64	0.422711793935348
79	65	0.348254922878459
82	12	0.269564975255311
81	21	0.621064394378059
81	41	0.754620727577775
85	69	0.408120952951692
89	68	0.425917213191206
84	69	0.429717558673999
85	65	0.33706812742098
87	66	0.196184854882776
86	61	0.823989361701279
88	62	0.241150655998617
83	76	0.46425740563778
83	94	0.666444181202985
98	44	0.237573409068735
91	55	0.815259502055847
91	64	0.445724652898514
91	73	0.220318908149389
94	75	0.324150890157358
99	95	0.513970989629781
99	91	0.567914299360374
