"x"	"y"	"r"
7	1	0.307984790352364
8	28	0.572827561584168
1	64	0.523173946639206
8	89	0.896233204268983
6	92	0.287672192869255
2	94	0.24838884538446
16	48	0.266031690174933
14	48	0.374999535456034
27	23	0.311784165381457
27	25	0.161662283383396
22	23	0.456059636343367
25	38	0.284179535888338
28	39	0.377494285760251
24	45	0.26525676856809
24	59	0.358767882046092
26	93	0.303286586334264
22	98	0.488714949160706
38	15	0.656298319268261
35	23	0.595030889983861
39	39	0.74261791630073
39	33	0.586555115294597
34	31	0.899960865717221
36	39	0.415726941093649
37	31	0.461846045082357
36	32	0.384434448890639
39	63	0.922804053013784
32	63	0.421448818599478
34	69	0.5880674720174
38	64	0.266278074036608
34	66	0.291637139664334
32	79	0.25888188039466
32	72	0.710955789079086
36	75	0.474952858627106
35	77	0.359533650368015
33	78	0.514395334212887
33	89	0.247004792415318
38	91	0.320518180607803
32	96	0.894459227301723
39	91	0.606189967941124
32	93	0.400884978183826
41	45	0.131700411265394
46	61	0.176159479158576
48	73	0.449263792841034
57	37	0.673071383992841
54	39	0.503788368378295
52	42	0.600992593822149
56	42	0.610344261416521
58	44	0.252450711701564
56	53	0.979803176061824
54	54	0.279452172129246
57	64	0.532800876451677
51	63	0.243612325133363
59	78	0.541593371459754
57	71	0.673294447512702
58	74	1.46066857075297
51	77	0.377447547075288
54	73	0.361908511525243
52	74	0.46733246784673
52	93	0.616588918910433
51	94	0.282013590567446
55	95	0.858600347628489
56	98	0.728577839859562
63	23	0.375032627297028
66	25	1.00510829925446
69	21	0.39163522546069
62	31	0.151845651805549
66	47	0.590489931648126
62	45	0.571864217652872
68	49	0.318507731148567
62	53	0.631891713912405
68	57	0.662241424569596
65	73	0.432932329587303
63	72	0.707863894902025
67	76	1.05943835617901
67	91	0.50228596045159
64	93	0.407036041590503
69	96	0.249383559859659
65	94	0.243897383467092
67	95	0.69101949645565
75	14	0.44156120584758
71	32	0.491163941654402
73	36	0.395057902904059
73	69	0.571136692127789
71	61	0.544812034795041
78	64	0.783163685820257
73	62	0.217945270955677
79	64	0.17839829818317
88	96	0.831795686055182
93	5	0.870038165644151
93	16	0.774364460112609
96	19	0.516483468335384
97	12	0.909687090077173
96	17	0.335010004287871
91	22	0.454183863073218
91	34	0.407990276280373
96	34	0.542176557917785
93	49	0.534109399661555
96	78	0.339781842850162
94	91	1.1001830150303
92	99	0.452630066262297
