"x"	"y"	"r"
7	11	0.969429188173939
4	25	0.35095589248511
8	98	0.918554509431526
6	93	0.426753185012169
4	96	1.04552232791222
5	95	0.294135473343065
1	99	0.477382147585496
1	93	0.676579176194801
3	92	0.233586916380822
4	92	0.520521101992694
6	96	0.756367393894888
8	93	0.755834505477695
2	97	0.679952115754554
18	16	0.590567304606556
15	32	0.941293168930408
18	49	0.487777833977948
11	66	0.437787060819187
14	69	0.740351056301494
18	62	0.282066216830208
14	95	0.805741715982258
16	92	0.392429793804219
26	17	0.287325602635214
26	36	0.389673099303424
28	37	0.253159211511166
21	37	0.173389489465558
28	33	0.62105495565434
24	69	0.852158004213422
27	67	0.524746009961293
22	69	0.486487824162018
26	68	0.21599185217688
24	63	0.739855822811041
26	66	0.414381026026337
24	65	0.529417465723607
28	62	0.629559160718316
22	62	0.635769892824651
22	87	0.267759311409618
35	15	0.705542038750573
35	12	0.532237353258501
33	18	0.62267330049982
37	17	1.0912165062756
31	16	0.503915899179376
39	12	0.485707541759493
39	18	0.357631075007428
35	31	0.484747111655244
36	35	0.864399096170071
34	62	0.525538599394564
36	65	0.446506624838668
38	73	0.351034870074608
34	73	0.494054847185729
34	71	0.210396990782135
37	71	0.575951312152089
48	36	0.544251723067397
45	39	0.303687090772992
43	32	0.556125171778108
44	32	0.327139922622656
44	34	0.563523473545221
45	37	0.765723670348029
42	39	0.687962601437661
48	32	0.61201434785597
42	34	0.342139891640894
46	52	0.736195752627783
46	77	0.518313614057128
51	9	0.645668280997283
54	3	0.590796152284515
58	1	0.569564337815963
54	21	0.263607969084319
55	46	1.0710427084077
63	47	0.473999967674896
68	82	0.419919655988978
62	99	0.462834631881318
66	97	0.606684983074215
62	94	0.426732788727695
63	92	0.418325676824949
77	54	0.574023909835987
73	64	0.550984256184141
74	61	0.788326493155933
83	29	0.193583643780034
82	37	0.335055500143848
85	34	0.369028040605996
85	61	0.337350836202665
85	64	0.490012049165718
82	67	0.642541887983046
89	73	0.592734401800978
83	76	0.566739510891111
84	72	0.424038268114857
84	75	0.782577208936708
87	73	0.271927518258638
88	74	0.205379514889875
87	88	0.521373540951975
95	11	0.424255117947315
91	14	0.392002320342406
94	18	0.687337032947136
94	22	0.5891811995249
93	23	0.257711948610707
98	22	0.599162240544892
91	59	0.339266312901746
98	56	0.483260468389138
99	57	0.541450407432171
97	82	0.285503594158422
99	89	0.455946914244785
