"x"	"y"	"r"
8	11	0.495865929650162
6	16	0.337039722004571
4	18	0.598182576229906
3	16	0.270693244593535
5	11	0.470025638069022
1	16	0.528757038745678
8	14	0.523531044123389
6	47	0.514724087921013
7	47	0.324764471481166
13	28	0.578437081126995
11	37	0.632846243604958
14	85	0.38962096428243
16	99	0.395293044217696
23	17	0.382034858117732
27	16	0.484170548613804
26	24	0.406416821495628
22	21	1.19163497706357
28	51	0.835666051107965
27	67	0.620657426308891
22	67	0.372972645434348
25	75	0.473397694199558
38	9	0.382783511718932
35	7	0.75566402372923
32	16	0.427732659725531
33	15	0.171960452359805
31	32	1.40902239260273
34	32	0.215873712203166
33	39	0.643308466585975
31	94	0.445681050175943
39	93	0.512843558133796
36	99	0.401860213950967
37	96	0.288098766833395
43	3	0.220809757875804
49	15	1.5587267558435
45	24	0.301908538270281
47	22	0.491426900350319
44	26	0.322673515700664
45	21	0.711153489163433
49	23	0.466640693739729
42	28	0.521482685514968
44	29	0.909743366571591
49	26	0.17643896023032
44	33	0.163768717873327
46	31	0.351962601792471
47	33	0.206027110969073
43	95	0.507621389667305
44	93	0.224659300834912
41	93	1.03893474828511
53	13	0.471923440038853
59	26	0.413876289810626
57	44	0.313372492852779
53	44	0.249756204534577
57	59	0.290318892479138
53	76	0.750024198859647
59	72	0.332483858964976
51	71	0.486632772729058
51	78	0.811276894989904
59	73	0.242904060526478
56	78	0.288440407166726
52	77	0.533508821940997
56	73	0.731272286925614
54	82	0.479764893427384
51	88	0.39738408305988
59	86	0.458880486935226
57	81	0.375660912656345
61	1	0.751797636678187
67	41	0.413696239129606
67	47	0.578906239836759
68	45	0.309694932082703
69	47	0.128951903556744
65	44	0.964701939365621
73	19	0.225104531155997
73	16	0.642783839576538
76	51	0.28758884865049
74	59	0.849327092911843
78	51	0.304711610672953
77	54	0.419883597550687
71	52	0.281656783518913
71	98	0.632028473588103
73	93	0.367848929735775
75	92	0.245577470873526
83	1	0.492017995513293
84	3	0.232463541476876
83	27	0.250676571172891
85	46	0.849463736067228
83	41	0.152159904883943
84	44	0.435296942677952
89	47	0.489936593584088
86	58	0.691629830118961
82	93	0.753956873116651
96	6	0.349318930975091
96	13	1.16038820454617
98	25	0.408549320125647
94	42	0.395387603691965
92	52	1.13346078826733
92	54	0.238875103537705
95	57	0.47942769264789
95	55	0.435556884205722
95	74	0.405061695598624
95	72	0.690109586859086
