"x"	"y"	"r"
9	3	0.233565961844656
6	3	0.578829981982583
2	9	0.370953559294139
5	5	1.08154849569988
2	8	0.324923553765933
8	5	0.470335348498942
6	8	0.208233814446648
5	16	0.323842367598363
7	32	0.370655231164303
1	37	0.474388412656432
1	51	0.314372985095043
9	66	0.331485988412654
6	77	0.287828903858434
3	72	0.202660132926044
3	79	0.680281740105415
3	87	0.370918546322854
17	34	0.473163497442348
14	34	0.393951077522572
13	62	0.475373702480619
15	73	0.989015288149125
13	74	0.315092371515959
18	78	0.516137993976472
17	78	0.41007488198322
18	75	0.291337522991305
16	77	0.297515671227796
19	83	0.246515557661993
14	83	0.502568577483709
22	28	0.674224460484691
21	37	0.415421590695094
29	71	0.485475679229328
35	18	1.56597340004582
35	12	0.224279756096059
32	13	0.328524497982772
34	15	0.182593128575133
38	17	0.299455883545692
39	14	0.667395290828405
34	21	0.64068171980093
39	27	0.362262348410022
34	48	0.32340326652669
36	49	0.520646004257651
31	41	0.576259496632538
38	49	0.39884342850559
39	48	0.659479421685619
31	45	0.276169178760819
36	43	0.288575275480961
34	44	0.791573419124076
49	35	0.82078346522733
43	35	0.57773662603564
43	39	0.750186893414604
48	72	0.623489648561646
46	74	0.347499373495555
42	78	0.754397713724486
46	79	0.425332218664095
44	76	0.637811380126197
42	76	0.217910200512355
41	71	0.525791202272751
41	75	0.405745088072792
43	72	0.494943020226519
45	74	0.214531589635285
45	72	0.380492141075039
49	73	0.122992090865635
42	71	0.348815761523234
46	73	0.183454770897759
55	3	0.465294163985691
57	1	0.287989637364356
53	7	0.253745207746531
58	3	0.697114506371231
51	6	0.844937907666591
55	6	0.898807244689211
58	17	0.389839020795138
59	48	0.737644768675101
56	59	0.601316525421209
53	58	0.337602970802447
63	77	0.546750982510507
67	82	1.36301074354644
63	81	0.308921572328548
68	89	0.503915171026542
76	61	0.603747468340871
79	75	0.432497109308595
72	75	0.25734966633268
74	93	0.393618242622886
84	1	0.43250168768273
81	4	1.79925788980212
87	6	0.231135708189279
95	17	0.197791549445065
95	65	0.32316405848449
96	65	0.655092999664344
98	63	0.462689225312102
95	76	0.4430784370491
99	76	0.848119198268658
98	73	0.620387419706521
98	75	0.210792325721743
91	74	0.35390683794058
97	71	0.295135334961882
95	71	0.938360735512869
94	81	0.233063223367705
97	92	0.466995995829427
98	92	0.418187699080329
91	95	0.777926098224903
93	94	0.424484208356265
