"x"	"y"	"r"
3	13	0.609922334567987
2	18	0.696300993323335
7	19	0.260020528187555
5	34	0.29489988457288
5	31	0.59991534206181
9	34	0.673757555708858
4	57	0.683229012809335
6	67	0.5778264763755
4	68	0.404916992045704
3	64	0.678232368890816
6	65	0.348696333998952
6	72	0.673511056711381
8	77	0.445810555301302
7	79	0.595997207638902
4	71	0.308725521596929
6	76	0.527733506402619
5	89	0.54163015029838
14	13	0.770822447939611
16	28	1.21158477151136
15	85	0.432709985094549
12	97	0.506184256712698
24	2	0.256829064262916
22	62	0.256091831773622
25	63	1.57096041836333
27	79	0.330372334975747
32	14	0.644421571239908
31	47	0.254448904992352
33	42	0.685874366380447
36	43	0.5183259603906
31	49	0.579080884367138
39	48	0.432926841232162
39	45	0.557483864608728
35	46	0.785810356389738
37	45	0.315163232177323
39	58	0.773189011796998
39	56	0.331999474141231
33	97	1.05716559187373
37	95	0.324427563341745
45	11	0.55195897888383
47	12	0.516182571486744
45	51	0.637568887799475
48	64	0.4892703250869
41	61	0.37140439225945
48	65	0.44286432639761
46	64	0.484740854403128
49	89	0.321236200319215
41	89	0.310903774247584
41	82	0.340830903770513
42	81	0.316398009618936
59	13	0.257252234750663
52	39	0.825978133451735
53	49	0.227010666183315
55	47	0.214118643189747
56	88	0.310595138210853
55	86	0.713158939652009
53	84	0.900997985691316
61	1	0.475696978503286
68	36	0.943767358120949
61	44	1.15758071925496
61	53	0.632895320790392
62	68	0.298556633116848
66	63	0.348241457572368
65	67	0.304749638161479
62	77	0.356150670134408
61	79	0.398160469563943
68	72	0.301337267594962
62	81	0.437956306444473
65	84	0.40328525119447
68	82	0.414183443254415
61	84	0.297536076992724
63	83	0.413561998640864
69	84	0.433982519902127
76	43	0.442105727644033
76	72	0.244688567645992
76	77	0.540780906356459
77	74	0.402401169356709
75	74	0.403059442411034
73	89	0.278392500985544
78	81	0.274592243588082
71	97	0.332929599619162
77	91	0.684180188489053
78	95	0.433927085452299
75	96	0.267743988135656
82	8	0.187343342678067
87	5	0.235225575188981
86	6	0.259823361711268
82	1	0.480625023850321
81	3	0.243802706020501
85	4	0.605996003475053
85	54	1.28533344079467
88	59	0.529658445186199
87	76	0.777593028221433
88	87	0.226253334733693
92	9	0.576339963701256
91	5	0.35187628206874
92	36	0.272769248057723
92	38	0.941547547861943
92	34	0.719296774627591
98	85	0.468553194084317
99	83	0.687457578702011
