"x"	"y"	"r"
4	3	0.490659542714694
9	13	0.316157469093269
6	34	0.920268522198304
1	48	0.944000660215594
9	42	0.547690065299565
4	41	0.276938574212122
6	43	0.353960688146168
3	41	0.425048885212097
4	46	0.49530165069214
5	66	0.773924596636765
5	76	0.343546558576593
1	78	0.498840099229392
2	99	0.487713553879345
9	94	0.247470257624968
2	91	0.479547852917226
1	95	0.736549868017265
13	14	0.51040013970074
12	19	0.23384585027821
16	18	0.776169522449654
16	26	0.399391397430278
12	44	0.315884895990766
18	43	0.381409005889374
18	48	0.273271198603417
18	77	0.420015042415699
11	78	0.471273712837368
15	76	0.19864432392165
15	75	0.633374203870237
15	81	1.1265035351772
12	82	0.198311645424495
17	94	0.566253824036401
24	9	0.217908861231552
22	3	0.315861354178674
22	17	0.92332611024217
26	18	0.82167678452469
29	27	0.528892717721334
25	26	0.574926302239051
26	42	0.324863157292544
23	46	0.21432962290205
28	47	0.627386207432115
25	41	0.708733781294648
28	69	0.376922385067007
22	93	0.318877593963559
24	93	0.752595309541643
21	91	0.440628627400071
29	92	0.382488901350623
25	95	0.52550186576616
22	96	0.738215919807593
31	18	0.353435615090222
36	25	0.563785249445919
36	59	0.611247209679215
31	53	0.830193169819954
38	55	0.283908081953856
33	75	0.331500691967961
38	75	1.02547664015013
38	73	0.311002519514768
33	71	0.223204701075095
45	38	0.379527374050053
46	38	0.302535129206923
54	7	0.329538887451185
54	13	0.43856631615769
54	11	0.828022661241537
55	15	0.309458644450061
52	32	0.224370950145439
58	31	0.352062399761906
59	49	0.679308117308303
65	35	0.484462896644913
61	31	0.599529910108896
63	48	0.386376501619479
65	56	0.585617138458174
68	77	0.483907125785639
66	72	1.14919232512033
69	83	0.546475953112293
69	89	0.301921087264888
61	81	0.308502169400863
64	87	0.345245415355785
74	9	0.621415846058839
77	6	0.650577254400017
79	13	0.822441800655691
76	13	0.235191132271757
73	33	0.516778411094799
74	52	0.619939654441505
72	68	1.124575466908
76	64	0.644416532249809
79	73	0.141611546024933
78	72	0.692440497139186
77	83	0.683587515226394
82	2	0.73037233877376
82	4	0.542727236084831
89	55	0.468253759287463
85	64	0.718807663496383
87	73	0.412532876900199
86	76	1.19231760215423
85	81	0.31722420540084
82	82	0.509383654322814
88	88	0.272083966131272
91	54	0.466752386467853
99	68	0.559371474987259
95	66	0.599037639080421
91	85	0.366696323856551
98	94	0.266343007613811
