"x"	"y"	"r"
4	23	0.751290593348458
5	21	0.288004117109501
5	27	0.985504464611944
2	46	0.389236281652266
6	51	0.940951489477837
5	56	0.415261176433908
3	67	0.517631579815853
1	67	0.354559508806846
9	78	0.386134545613457
7	81	0.297189722265753
6	82	0.889245961253025
8	98	0.923470072539233
12	7	0.307433470596672
16	5	0.430432112956088
16	29	0.657607489640443
18	37	0.289736737851834
18	41	0.593280432490856
16	56	0.162068691614032
12	54	0.303305056360345
11	64	0.361478884138858
14	69	0.387627884596781
24	14	0.267965080019801
27	21	0.632697406781605
25	24	0.320536509894312
24	39	0.824298362187988
21	51	0.580554482531759
26	59	0.210377166547674
23	59	0.216893775929945
29	65	0.451170407665199
28	92	0.687814486756196
32	9	0.436095993878082
34	25	0.186664958133751
38	64	0.536460540440375
39	96	0.437299791162493
38	97	0.861256563995669
34	98	0.627224158810945
35	93	0.12970456576081
47	12	0.35204618608617
43	19	0.618593662115542
47	17	0.349663776262857
44	11	0.632374576947153
43	38	0.513515790568651
42	77	0.31160822026311
43	83	0.468968253572356
42	93	0.726204669069518
48	91	0.636318449715592
55	2	0.400855685864559
51	6	1.36787643404292
53	29	0.705608017772068
58	24	1.09925346440766
53	26	0.2700815471421
55	27	0.132814732106425
57	55	0.273128043525113
59	62	0.255724137593542
51	95	0.52592369934602
62	42	0.335756407578712
69	46	0.938790347213938
65	45	0.420734092933969
69	41	0.831228250102111
61	41	0.345048511706922
68	49	0.786053505110934
69	44	0.296435759512288
61	46	1.29190043872403
66	42	1.00882325312812
64	63	0.692737340262037
66	64	0.642058413096015
67	67	0.849565543651991
61	84	1.11030295240439
74	12	0.44809281789772
73	14	0.513196356577193
74	19	0.131744624525077
75	21	0.653635389615009
71	26	0.290400681023995
76	33	0.386138900307832
76	34	0.553198998484718
77	43	0.308767075356359
72	62	0.38111143033763
76	68	0.49503083440428
79	76	0.558728312722193
72	82	0.580995354729181
71	88	0.404243039684978
79	85	0.530955362791832
79	87	0.44083432601523
85	2	0.424551975259149
82	38	0.286295925837914
84	38	0.343942825011836
85	31	0.601036939484581
83	57	0.489618737081154
87	84	0.570670078380131
93	18	0.600404081962996
98	13	0.310063590854071
96	15	0.271877149536863
91	36	0.25257037580127
96	34	0.486391431373662
93	65	0.299029264284163
99	82	0.349046339038559
98	83	0.381446121273158
93	91	0.310243038466719
99	97	0.284407453659254
95	99	0.251710955465399
