"x"	"y"	"r"
4	18	0.256607011346185
8	17	0.731555283510007
6	21	0.736022545093361
8	25	0.353638146245581
4	33	0.53689554534464
3	52	0.678701246889351
6	79	0.329971926738711
8	89	0.373522122711798
6	97	0.256611420373145
2	99	0.486211147213246
2	95	0.855140252252779
17	2	0.89175686465956
16	13	0.413578767230205
16	16	0.228643920111839
19	14	0.724834427510083
14	27	0.227366223082163
13	24	0.801909569109502
11	35	0.109511780970217
12	78	0.368767134180874
19	99	0.627881737749008
27	76	0.125428770658105
29	76	0.258764666736913
25	89	0.499043273475963
29	93	0.371605310769587
33	8	0.410710951554075
39	17	0.41526095990257
36	23	0.622752173487594
36	27	0.366662818807248
31	27	0.407413346610701
39	43	0.885854726811534
31	56	0.487545819181793
32	58	0.311727975136416
39	68	0.289304523655029
34	62	0.400730125465883
35	85	1.10717043249795
45	9	0.375034428013987
42	4	0.191648613004471
45	2	1.24301591732342
48	8	0.689346437082613
46	14	0.505044315900663
45	18	0.290945506049143
46	18	0.520844623258191
41	19	0.550784496748839
44	28	0.516608539691358
45	22	0.399857203459419
42	22	0.427172830914833
42	24	0.504442170804119
44	51	0.209768952167302
41	64	1.27785088277892
49	75	0.199984923144344
46	88	0.331250834047951
44	88	0.397600969073787
48	94	0.450197995634137
56	4	0.381223900685905
51	3	1.00654386334302
59	15	0.140176763342279
56	29	0.749622007479187
57	96	1.0685316293557
54	96	0.772759072110075
63	2	0.691713045648154
63	4	0.689782451911131
65	8	0.458600899052555
65	3	0.410453192764575
64	1	0.697830571482876
66	2	0.816599159938678
69	6	0.57333088974253
62	37	0.474664580972205
69	34	0.481225288864104
67	45	0.839179206710873
62	45	0.613742863684594
65	59	0.591616576398318
68	56	0.201368133335428
66	54	0.525622153981038
68	57	0.338435905837371
62	71	0.651229212243648
62	75	0.335347459644488
62	88	0.477570017658042
68	89	0.243589455751468
69	88	0.420440004041598
72	7	0.458906602772656
72	16	0.544229004571257
78	14	0.325890493423514
73	29	0.482968129825505
72	46	0.508366606215768
75	45	0.213304160470943
79	47	1.080815746183
71	47	0.138461885020749
74	51	0.632484013708303
78	93	0.523249315878921
87	39	0.445226552123674
84	59	0.387701071281626
82	51	0.251927310931137
83	59	0.268284112845654
88	76	0.331997679543373
85	78	1.26428110123239
85	72	0.455439642816044
91	8	0.253737448960104
91	44	0.512334745576133
98	62	0.316715249936683
91	78	0.215477703838836
