"x"	"y"	"r"
7	5	0.438560025277743
7	19	0.623827878766372
7	22	0.332265027896981
9	69	0.489326370940002
1	78	0.509515732293009
6	82	0.630556127888293
4	81	0.63004725141959
5	83	0.553883190453968
8	86	0.719558480971412
1	88	0.543195282694909
4	85	0.413784104364734
1	99	0.239030952633725
13	15	0.618183898888189
12	38	0.218640437243836
11	34	0.376095825740417
15	47	0.392655008044418
12	42	0.561680498323424
19	43	1.00147541048174
18	49	0.736629242911424
14	52	0.497800123543683
19	57	0.7969375802802
14	79	0.911385780608548
15	82	0.321001213601879
12	95	0.605305981125688
25	7	0.646590058149089
28	26	0.685369020044672
27	33	0.505000285055735
25	38	0.197385783886969
22	39	0.611517913022652
24	37	0.292548873335264
25	31	0.407915704919454
24	43	0.237404480133233
25	53	0.730796579742785
27	81	0.811087704226077
24	93	0.4775011667514
39	13	0.326211511996438
39	36	0.695943776207198
39	69	1.27684623272249
37	62	0.47870664940038
31	98	0.188339942184332
35	98	0.518966400165994
49	2	0.318879249571654
42	37	0.371784577962185
47	38	0.434705920645282
42	36	0.371369565489937
47	63	0.229261682040639
46	73	1.00033278274176
56	3	0.527419785758561
55	1	0.571815263097438
55	13	0.246706686050425
55	22	0.613964232798145
55	25	0.513721564167166
52	21	0.907025173194458
59	24	0.625119834798238
54	29	0.499546855569945
58	38	0.834324666152693
56	35	0.466709943156757
58	51	0.236903907857182
54	95	0.524167808479312
64	14	0.330963742092714
66	44	0.12585407821211
67	66	0.154547642037032
68	62	0.415584934937297
68	67	0.511344040068849
63	69	0.825967117135752
78	24	0.205262249572714
79	48	0.480525101825843
79	44	0.544574525097784
76	67	0.377701772052581
79	61	0.312266461138038
78	68	0.231844171145488
75	67	0.310694703586146
77	61	0.299786506584488
71	67	0.488604196037871
71	64	0.316588202300276
75	65	0.697969234696634
72	62	0.349110976435012
77	85	0.384005198127435
78	82	0.571846521699206
71	85	0.655355445939656
76	81	0.877749967412679
74	86	0.355575755020499
73	81	0.644709983758448
77	99	0.602548528002102
85	1	0.624869260875891
89	15	0.919657079333141
89	56	0.802875178933412
85	58	0.397249004913861
86	52	1.04488275422553
83	54	0.403226527046149
89	53	0.190322012637737
81	74	0.612297848292626
82	73	0.314340021223419
85	89	0.638329597100449
85	87	0.32868515187904
88	89	0.543643122220882
99	18	0.885592309015518
97	14	0.696184133117818
98	86	0.226305965373542
96	93	0.526141368430441
