"x"	"y"	"r"
3	16	0.268442666322215
6	16	0.238541690407431
2	12	0.393768448056125
1	45	0.405179369734664
7	46	0.150719598017184
6	93	0.39688737432196
2	94	0.331017513531129
8	91	0.194453187682348
2	96	0.494129546931817
4	98	0.745547950741126
14	3	0.351376039251779
19	4	0.355494356721192
15	6	0.586789569844003
17	18	0.701522757570333
12	38	1.33008181369587
18	42	0.458219947682617
12	49	0.379481746550942
15	45	0.509568101944766
17	44	1.13780921737029
15	49	0.461505270662673
13	46	0.126504198100253
15	52	0.419355027345499
18	55	0.228286883537488
16	68	1.18774977135165
16	62	0.632783233369102
21	7	0.162534622498453
29	29	0.419969296815455
27	34	0.201785110938373
23	43	0.301995216807302
29	49	0.45273516232646
23	48	0.61020825617044
25	51	0.924811815887298
29	64	0.426944761891367
28	84	0.589785548496883
32	4	0.297240611718034
37	11	0.307510038653824
33	27	0.223787276032025
35	44	0.420009905078043
34	49	1.45519114584888
37	54	0.406154085658834
38	98	0.298714119718637
48	19	0.710490802282053
46	11	1.04497756621211
48	35	0.491418008974417
45	39	0.0938467275767275
44	39	0.396590075132565
49	36	0.523238850832823
46	49	0.958132457213127
42	45	0.484460359067858
49	53	0.44162711949867
45	63	0.23448113337843
48	67	0.536769670467585
41	61	0.35296099385649
47	62	0.542211575025438
48	63	0.459204181005048
48	65	0.426929068799558
47	69	0.329963629827445
52	5	0.525399863156092
58	53	0.324719760428683
55	78	0.386575049269484
68	3	0.780519947299899
69	16	0.25527244200336
61	12	0.451883535213557
67	14	0.313187409340087
62	18	0.421559486664671
61	23	0.207298590010051
69	32	0.417696639516642
66	42	0.635351694936743
67	47	0.328608041833832
66	45	0.258217633538094
67	58	0.526618197817957
69	65	0.840477544533335
66	63	0.216485778650524
69	67	0.846854694295019
66	92	0.487283948612919
74	27	0.386849262768854
71	24	0.336469024246778
79	27	0.278596325582634
72	29	0.534968025074846
79	33	0.513006433926082
75	48	0.920447674406904
82	7	0.257059006065109
85	34	0.756460460390673
87	39	0.510648192616391
92	24	0.338962672916445
94	24	0.257079024566128
99	27	0.252834406415027
98	25	0.608890228018804
91	23	0.887652667972354
99	23	0.8995696628397
95	28	0.522552637207823
94	37	0.942774372498655
97	38	0.458947698670815
94	58	0.496507026772713
98	57	0.677923468442533
92	51	0.736834826898756
98	65	0.301043385005575
91	97	0.873403369294779
93	92	0.30625057947068
93	98	0.609234778115364
