"x"	"y"	"r"
5	5	0.562827979342977
8	1	0.549490189761541
3	8	0.626872480724231
4	19	0.368685812505292
6	19	0.241197521675463
8	27	0.265634826393025
8	22	0.707886137822741
4	28	0.429570139667594
9	29	0.391339100823205
9	25	0.244669931490829
3	26	0.400011046566073
6	23	1.4705599907466
2	25	0.961124371412729
4	29	0.255484422958246
9	28	0.25629334187819
6	29	0.633170011286851
2	21	0.76213667000989
8	32	1.31388278626495
4	51	0.367323624485816
5	55	0.18104095321571
9	61	0.173605040574142
2	62	0.261706832478732
1	76	0.251613348555642
4	74	0.904791514334018
7	74	0.422032633172767
2	74	0.248294593391405
8	85	0.674484505315922
7	88	0.408042178177523
19	13	0.445759105769957
14	15	0.608364483115602
17	15	0.974874415379169
16	24	0.919304688937141
18	48	0.298575111690756
16	46	0.820099132081384
14	45	0.398793162221764
11	65	1.07038518633273
15	77	0.554622343937154
21	24	0.394366536563458
27	29	0.494065624126133
25	22	0.227893915904485
21	22	0.30441585183879
22	29	0.52471122869331
21	39	0.257434040572234
21	32	0.466863498303799
22	49	0.393467269674315
25	42	1.19726013399856
36	17	0.322913489030206
39	38	0.513391961420415
33	33	0.488660414190212
33	31	0.43939315230462
33	57	0.447207424963859
33	55	0.557087688680717
34	65	0.552021342852756
36	98	0.680595747289036
34	91	0.230258077206351
46	5	0.224540709822871
41	2	0.422167410212892
42	13	0.464086524575548
41	29	0.427375573481475
42	23	0.322956422489152
46	56	0.330863131939792
43	57	0.253851386485505
47	67	1.00194325107815
52	33	0.738925661223912
53	35	0.257745320410481
53	74	0.399623835199581
53	73	0.365654181655272
57	84	0.33003310992717
62	16	0.385739179842929
67	41	1.02602991309704
68	66	0.264676655789989
61	73	0.467220258768657
65	78	0.29644176040929
63	74	0.419828715730914
67	99	0.307753001725927
65	95	0.8902692348809
76	6	0.637469853218676
75	9	0.868777022299174
77	12	0.400696074684608
79	18	0.224593843976886
78	14	0.122378857744523
72	29	0.447099364146991
76	29	0.258946723518986
75	75	0.249047161064345
75	74	0.445234308356083
77	98	0.324811994275689
82	46	0.799413253210295
81	48	0.393400490404549
87	65	0.211902883967354
83	75	0.600086421566538
88	75	0.358009700604656
96	13	0.242284314116857
91	11	0.243666768207981
95	11	0.184932039636647
97	13	0.243536845185117
93	14	0.429773876982741
96	28	0.465661338330896
93	57	0.172662983321317
96	55	0.488513001037495
91	95	1.48543336523271
