"x"	"y"	"r"
5	28	0.280939408943583
9	38	0.413003814395777
4	33	0.452837657429721
2	36	0.353451034792571
2	94	0.666838752505256
8	92	0.498577870001127
8	96	0.619550062790347
5	95	0.439632101992237
6	98	0.644613156363511
1	93	0.541349261527573
4	97	0.702018967387275
16	3	0.527658286446331
13	22	0.568296414110657
12	29	0.669958178121105
12	31	0.352997247517797
12	34	0.175801730915243
13	38	0.208132751400892
14	33	0.535503012609843
14	43	0.564385443123148
18	62	0.357730546654193
14	84	0.499645916411453
26	19	0.622813478701599
22	57	0.392976222907843
29	68	0.46341491016035
32	3	0.6909193308186
32	1	0.497110822397292
34	23	0.409957323881289
32	27	0.440978927532876
33	61	0.53639508033118
38	62	0.33578248768621
34	69	0.424682531963956
34	72	0.384494380045065
36	94	0.467230118128147
47	3	0.342492315787446
45	25	0.192100287042375
45	32	0.709702446878579
44	39	1.18677706754162
43	54	0.316379193220744
42	67	0.282717127475283
45	99	0.524219692044644
42	98	0.948201941803484
46	93	0.179885166518265
44	91	0.489466902441224
43	94	0.627581535842885
49	92	0.607498587843136
45	95	0.449299312709873
47	91	0.833574022262423
51	5	0.599303321781323
56	9	0.827695848065871
51	24	0.386702766708278
53	22	0.60577701936131
58	35	0.307681071973653
53	49	0.625529870761397
52	54	0.431473060082507
51	68	1.18353850722085
52	63	1.01623853360353
58	76	0.206754252286954
58	81	0.609544535243301
54	92	0.564734531450056
54	99	0.193759250267751
51	95	0.439903230792339
58	92	0.416382666229038
53	93	0.23644530763885
52	93	0.264682520121531
58	96	0.874501147946328
54	94	0.531094037582998
64	83	0.234733376867244
66	87	0.310570833430978
67	81	0.402289670525606
65	81	0.171749213455417
69	81	0.946553170039943
65	85	1.58360220838124
66	98	0.777934117477761
65	95	0.544446486797104
64	95	0.323034151483307
62	97	0.123117779092827
62	96	0.450961102645051
67	91	1.09007564016775
75	5	0.670317185698469
72	6	0.333983012234983
76	21	0.504113227999928
73	22	0.377438402877655
76	58	0.406945689260647
74	56	0.423488579609325
86	8	0.657864484356539
88	11	0.313510428996747
89	26	0.37616368969883
82	31	0.323285050282389
88	34	0.430752698069452
86	78	0.236778562438598
82	78	0.424493825367719
83	74	1.00119348271473
83	94	0.681786837093697
98	9	0.451891442737423
95	17	0.404010636828613
96	25	0.471733724694895
95	39	0.202748314428453
97	47	0.689128617549897
98	62	0.265224242043881
91	93	0.351916417234133
