"x"	"y"	"r"
2	4	0.661605355057976
4	2	0.295039299553382
2	2	0.625154222680683
5	59	0.3560898818326
3	73	0.526121924890489
9	71	0.427379536875013
3	84	0.690122844617061
2	88	0.359554478706764
2	85	0.274619226699653
7	83	0.738243428601484
9	83	0.507017304857549
6	81	0.490031362822442
11	15	0.403446296482916
19	31	0.220869723301927
14	35	0.451658432968637
12	45	0.54298878987551
12	58	0.20508891262993
19	56	0.363859323387363
16	53	0.55330764726597
18	68	0.530414816412937
17	79	0.504469417942237
14	96	0.309953212665047
14	94	0.227167674656361
19	95	0.3899582675636
18	99	0.585665011232867
21	22	0.449538493205787
26	23	0.242575909680863
24	22	0.695265070646721
27	21	0.447746777955007
25	25	0.362147251731913
28	27	0.560581988943605
24	24	0.230727185268344
28	49	1.16798124395467
22	52	0.443307887964549
23	59	0.361958347077056
29	54	0.439378884103081
28	54	0.457458974931108
25	59	0.632602182484388
24	71	0.430656297473562
23	73	0.590925486632566
21	74	0.209668691727055
29	71	0.343558415325121
27	92	0.238566477200366
27	96	1.26782717334647
33	5	0.55547166384938
38	52	0.581259588292911
35	78	0.164553819746182
33	83	0.641307183318448
35	84	0.638521520068995
43	14	0.77357507685981
43	67	0.805115524019063
46	72	0.462912556890677
47	77	0.425548248457611
48	79	1.10351576331107
58	8	0.349960779720331
59	4	0.390845976145508
51	5	0.414512667060684
56	1	0.798403060340737
57	14	0.205869332308734
52	13	0.313502327105803
55	19	0.601914150325943
57	55	0.359751876038958
53	67	0.391204055092744
66	4	0.413557980393048
63	31	0.325752410550351
69	36	0.349339628110101
67	34	0.423528082686107
69	43	0.492896572740781
67	87	0.55642654110314
74	44	0.206177452726205
77	49	0.314423530121411
75	43	1.05340521391509
71	53	0.44700318587718
78	57	0.227859444573273
78	77	1.44104819763667
76	85	0.656098577771221
78	84	0.624039495665694
74	92	0.786975955763404
79	96	0.604283498738642
75	95	0.851280634122495
84	21	0.757273025289932
82	22	0.283888442434378
88	25	0.454825105769802
88	35	0.990160206720939
88	43	0.0979010518247643
85	49	1.2477251732395
87	57	0.621571859603343
87	77	0.558653618174686
83	72	0.201545109730272
97	17	0.236964733087689
92	14	0.371945055830551
94	39	0.348274314958995
91	38	0.384137801919231
93	69	0.564221205431854
92	71	0.286300395493496
91	78	0.899994851048153
95	74	0.255836020388284
92	74	0.364379146570006
97	71	0.403757243792693
94	75	0.542561735909062
